"1/4/2014","7:30",66
"1/4/2014","7:40",91
"1/4/2014","7:50",118
"1/4/2014","8:00",147
"1/4/2014","8:10",176
"1/4/2014","8:20",207
"1/4/2014","8:30",240
"1/4/2014","8:40",266
"1/4/2014","8:50",290
"1/4/2014","9:00",322
"1/4/2014","9:10",356
"1/4/2014","9:20",377
"1/4/2014","9:30",413
"1/4/2014","9:40",437
"1/4/2014","9:50",459
"1/4/2014","10:00",464
"1/4/2014","10:10",487
"1/4/2014","10:20",509
"1/4/2014","10:30",510
"1/4/2014","10:40",540
"1/4/2014","10:50",529
"1/4/2014","11:00",554
"1/4/2014","11:10",563
"1/4/2014","11:20",567
"1/4/2014","11:30",542
"1/4/2014","11:40",572
"1/4/2014","11:50",586
"1/4/2014","12:00",585
"1/4/2014","12:10",594
"1/4/2014","12:20",575
"1/4/2014","12:30",582
"1/4/2014","12:40",594
"1/4/2014","12:50",546
"1/4/2014","13:00",538
"1/4/2014","13:10",528
"1/4/2014","13:20",528
"1/4/2014","13:30",490
"1/4/2014","13:40",451
"1/4/2014","13:50",439
"1/4/2014","14:00",424
"1/4/2014","14:10",405
"1/4/2014","14:20",374
"1/4/2014","14:30",389
"1/4/2014","14:40",394
"1/4/2014","14:50",390
"1/4/2014","15:00",390
"1/4/2014","15:10",361
"1/4/2014","15:20",330
"1/4/2014","15:30",324
"1/4/2014","15:40",311
"1/4/2014","15:50",287
"1/4/2014","16:00",256
"1/4/2014","16:10",235
"1/4/2014","16:20",207
"1/4/2014","16:30",181
"1/4/2014","16:40",153
"1/4/2014","16:50",129
"1/4/2014","17:00",88
"1/4/2014","17:10",66
"1/4/2014","17:20",57
"1/4/2014","17:30",43
"1/4/2014","17:40",27
"1/4/2014","17:50",14
"1/4/2014","18:00",4
"1/4/2014","18:10",0
"1/4/2014","18:20",0
"1/4/2014","18:30",0
"1/4/2014","18:40",0
"1/4/2014","18:50",0
"1/4/2014","19:00",0
"1/4/2014","19:10",0
"1/4/2014","19:20",0
"1/4/2014","19:30",0
"1/4/2014","19:40",0
"1/4/2014","19:50",0
"1/4/2014","20:00",0
"1/4/2014","20:10",0
"1/4/2014","20:20",0
"1/4/2014","20:30",0
"1/4/2014","20:40",0
"1/4/2014","20:50",0
"1/4/2014","21:00",0
"1/4/2014","21:10",0
"1/4/2014","21:20",0
"1/4/2014","21:30",0
"1/4/2014","21:40",0
"1/4/2014","21:50",0
"1/4/2014","22:00",0
"1/4/2014","22:10",0
"1/4/2014","22:20",0
